Customer_ID,Income,Recency,Is_Parent,Age,Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
4915,53230,86,1,65,732,176,72,98,136,21,229
2115,50116,68,1,64,66,54,0,10,0,0,2
2088,84906,98,0,49,1631,997,15,414,99,30,76
2493,61286,34,1,55,608,356,0,107,19,9,117
6292,82333,60,0,35,1822,1311,0,359,46,89,17
1631,65220,3,0,56,1282,890,63,292,0,25,12
10104,33590,65,1,47,8,4,0,2,0,0,2
3006,30992,83,1,45,43,17,0,14,7,3,2
3919,72309,64,0,45,1931,960,0,883,50,38,0
11181,106924,85,0,72,8,2,1,2,1,1,1
642,16005,69,1,41,103,1,3,2,20,30,47
4369,65487,48,0,64,1169,240,67,500,199,0,163
10127,58692,21,1,56,395,301,11,61,4,7,11
271,40590,30,1,52,258,154,0,50,6,11,37
4973,20587,39,1,51,25,2,3,6,4,1,9
2948,62637,76,1,67,185,104,12,48,4,12,5
2715,29435,11,1,55,180,70,3,37,4,2,64
10432,19346,26,1,47,22,2,0,9,3,6,2
9216,35788,34,1,50,44,23,2,11,3,1,4
7124,36997,72,1,53,94,43,4,12,8,0,27
9727,23539,13,0,64,81,4,24,11,16,1,25
5136,65333,58,1,48,798,654,7,92,0,15,30
9790,78499,12,0,64,1334,912,72,170,47,36,97
1818,29732,23,1,50,38,25,0,8,0,1,4
1100,41275,33,1,61,61,24,4,22,0,2,9
7873,63516,30,1,48,300,141,11,114,15,14,5
10609,42769,15,1,59,88,71,0,13,3,1,0
6950,49572,25,1,63,54,35,1,16,0,1,1
7233,69209,4,0,49,1782,496,32,849,229,48,128
9481,17148,80,1,45,68,9,9,11,13,10,16
7699,40590,30,1,52,258,154,0,50,6,11,37
2711,30560,6,1,45,31,9,1,5,4,5,7
8933,32146,16,1,38,66,26,3,23,4,7,3
8726,41713,57,1,57,174,77,8,44,10,10,25
1515,34176,9,1,46,28,11,2,7,4,2,2
5186,58482,59,1,66,731,576,7,115,19,7,7
10157,59686,78,1,56,274,89,15,89,34,42,5
5667,60896,90,1,57,1701,1013,30,399,60,46,153
902,62994,74,1,41,312,224,12,48,4,12,12
977,47320,10,1,64,414,200,19,111,50,15,19
7313,74859,63,0,72,1565,570,73,614,133,102,73
7600,15253,13,1,29,29,1,3,3,8,1,13
9706,31560,98,1,47,94,62,1,20,4,0,7
2429,72071,4,1,67,1338,531,69,300,150,138,150
3520,91172,94,0,31,1092,162,28,818,0,28,56
10394,90000,91,0,37,1479,675,144,133,94,192,241
4548,41967,66,1,40,54,23,4,10,0,2,15
9362,69263,14,1,56,568,492,5,32,13,5,21
3968,65706,77,0,51,1199,918,10,129,13,0,129
4084,60934,41,1,46,873,224,155,155,192,93,54
6721,71965,21,1,70,1213,572,19,286,50,38,248
2829,65210,25,1,66,731,626,0,70,0,7,28
1772,79174,2,0,46,2043,1074,37,518,193,92,129
1544,81380,51,0,54,1893,741,68,689,224,68,103
492,48432,3,1,48,424,322,3,50,4,3,42
4377,52914,32,1,50,575,254,10,44,30,10,227
4541,38946,84,1,66,257,116,6,82,6,6,41
1321,26067,49,1,47,56,22,2,18,0,2,12
8858,44325,69,1,49,542,516,0,21,0,0,5
3266,42523,96,0,57,125,14,36,11,3,26,35
11187,26487,23,1,43,69,2,8,10,12,14,23
8207,53233,18,1,64,40,28,0,9,3,0,0
9723,67716,8,1,61,1016,530,142,217,62,9,56
2666,76234,21,1,49,907,519,50,167,130,0,41
5721,84117,60,0,65,1566,611,76,749,59,45,26
10652,65487,48,0,64,1169,240,67,500,199,0,163
1646,25224,36,1,49,46,4,9,12,11,2,8
4418,89616,36,0,38,1644,671,47,655,145,111,15
2656,40851,63,1,50,59,23,1,7,0,4,24
7990,27469,2,0,74,17,9,1,2,3,2,0
8722,82347,38,0,64,1853,556,54,845,202,133,63
7118,73803,61,1,64,1528,833,80,363,52,26,174
2980,8820,52,1,69,35,12,0,13,4,2,4
1839,43322,25,0,47,141,56,7,48,10,2,18
10722,55593,63,1,48,546,293,8,124,11,4,106
2632,50501,10,1,67,500,297,0,38,13,0,152
9014,37085,65,1,46,61,39,1,16,2,0,3
7620,16185,71,1,31,106,5,11,16,21,8,45
10968,57731,0,1,52,704,266,21,300,65,8,44
11133,48432,3,1,48,424,322,3,50,4,3,42
2736,73807,88,1,43,849,366,124,156,71,78,54
1876,18929,15,0,31,85,32,0,8,23,4,18
5959,35893,80,1,53,199,158,0,23,0,0,18
1092,61014,17,1,41,1147,269,129,495,182,43,29
4333,32144,76,1,67,54,41,0,10,0,0,3
3850,14918,52,1,58,43,3,3,3,15,4,15
6168,45146,28,1,58,53,33,0,5,0,0,15
607,41769,31,1,66,521,302,29,131,32,0,27
10469,88325,42,0,40,1623,519,71,860,93,27,53
6983,38054,24,1,71,45,23,2,17,2,1,0
3661,80617,42,0,26,1435,594,51,631,72,55,32
9303,5305,12,1,45,32,12,4,7,1,3,5
692,36807,88,1,67,16,4,2,5,0,0,5
736,28427,67,1,38,52,18,3,19,3,3,6
9589,82032,54,0,73,1234,332,194,377,149,125,57
4838,22775,40,1,43,15,5,1,8,0,0,1
9246,40101,73,1,36,415,171,3,129,26,24,62
6261,58025,81,1,42,470,270,31,88,11,48,22
7366,75777,12,0,39,1438,712,26,538,69,13,80
10659,7500,7,1,42,53,2,8,11,3,8,21
1448,33562,33,1,58,51,21,12,12,0,3,3
4286,57642,24,1,51,679,580,6,58,8,0,27
4749,58554,55,1,53,586,368,24,68,38,0,88
4478,63777,87,1,42,653,457,5,106,15,17,53
4201,57967,39,1,59,468,229,7,137,4,0,91
8720,NA,53,0,43,1679,32,2,1607,12,4,22
10084,24434,9,1,49,50,3,2,8,20,0,17
7004,11012,82,1,37,84,24,3,26,7,1,23
9817,44802,71,0,51,1049,853,10,143,13,10,20
8080,26816,50,0,35,22,5,1,6,3,4,3
9432,103456,23,1,44,62,9,14,18,8,1,12
8372,34421,81,1,47,30,3,3,7,6,2,9
10870,61223,46,1,54,1341,709,43,182,42,118,247
4001,64014,56,1,75,444,406,0,30,0,0,8
7270,56981,91,0,40,1241,908,48,217,32,12,24
8235,69245,8,1,65,843,428,30,214,80,30,61
9405,52869,40,1,67,172,84,3,61,2,1,21
